number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
59,0.7106778404879996,0.5,2025-05-17 17:31:38.574546,2025-05-17 17:32:27.281947,0 days 00:00:48.707401,cwd,False,1.25,1,COMPLETE,0.5,0.8,0.8,4.3337632393578735e-05,9.065217183482745e-05,2.25,4.0,0.15,False,,0.1
28,0.7093096174676473,0.7,2025-05-17 17:07:31.505549,2025-05-17 17:08:16.551808,0 days 00:00:45.046259,mse,False,,0,COMPLETE,0.7,0.9,0.9,0.0030513550799423942,0.02730590079003749,1.25,2.5,0.05,False,,0.2
101,0.707371301522148,0.7,2025-05-17 18:06:01.319223,2025-05-17 18:06:52.104365,0 days 00:00:50.785142,cwd,True,2.0,2,COMPLETE,0.7,0.8,0.8,0.00011782042373952676,0.0005850019585896003,0.0,0.0,0.05,False,,0.25
99,0.704178781141326,0.7,2025-05-17 18:04:18.317493,2025-05-17 18:05:09.778756,0 days 00:00:51.461263,cwd,False,3.5,1,COMPLETE,0.7,0.995,0.995,0.00018618803451269053,0.05097990045453304,2.25,4.0,0.05,False,,0.1
103,0.7039507439712674,0.6,2025-05-17 18:07:39.966646,2025-05-17 18:08:27.160329,0 days 00:00:47.193683,mse,True,,2,COMPLETE,0.6,0.9,0.9,0.00010669536064555314,0.0007381867357309918,0.5,0.25,0.0,False,,0.2
39,0.6975086939171086,0.5,2025-05-17 17:16:06.975826,2025-05-17 17:16:55.329797,0 days 00:00:48.353971,cwd,False,0.75,0,COMPLETE,0.5,0.8,0.8,3.727126812962023e-05,0.0007894520760311865,2.5,1.5,0.05,False,,0.15000000000000002
104,0.6972236474545351,0.6,2025-05-17 18:08:27.183288,2025-05-17 18:09:17.592859,0 days 00:00:50.409571,cwd,True,2.0,2,COMPLETE,0.6,0.995,0.995,0.0054262803309040285,0.05724223825009596,4.0,0.0,0.15,True,60.0,0.15000000000000002
47,0.696881591699447,0.5,2025-05-17 17:22:28.330198,2025-05-17 17:23:13.151151,0 days 00:00:44.820953,mse,False,,0,COMPLETE,0.5,0.995,0.995,4.5507990139018955e-05,1.9153165153904452e-05,1.0,0.75,0.05,True,90.0,0.2
117,0.6959124337266975,0.7,2025-05-17 18:19:16.244141,2025-05-17 18:20:03.050696,0 days 00:00:46.806555,mse,False,,2,COMPLETE,0.7,0.9,0.9,0.0054262803309040285,0.010030984252622324,0.0,0.0,0.1,False,,0.15000000000000002
9,0.6865059004617753,0.5,2025-05-17 16:52:50.928372,2025-05-17 16:53:35.847540,0 days 00:00:44.919168,mse,True,,0,COMPLETE,0.5,0.8,0.8,3.217757719137814e-05,0.008066735565292431,4.25,1.75,0.15,True,120.0,0.3
4,0.6863918818767459,0.6,2025-05-17 16:48:25.414736,2025-05-17 16:49:09.876546,0 days 00:00:44.461810,mse,False,,0,COMPLETE,0.6,0.99,0.99,3.2237201212698836e-05,2.7610873990188972e-05,1.75,0.5,0.1,True,90.0,0.15000000000000002
81,0.615472321988484,0.5,2025-05-17 17:49:48.893321,2025-05-17 17:50:39.808022,0 days 00:00:50.914701,cwd,True,2.5,1,COMPLETE,0.5,0.99,0.99,0.00011782042373952676,0.199722831343091,0.0,5.0,0.05,False,,0.25
40,0.609600364859472,0.5,2025-05-17 17:16:55.436879,2025-05-17 17:17:39.990045,0 days 00:00:44.553166,mse,True,,0,COMPLETE,0.5,0.99,0.99,0.0035949569564329743,0.1280959431001635,4.0,4.75,0.0,True,30.0,0.1
82,0.6090872812268399,0.7,2025-05-17 17:50:39.829662,2025-05-17 17:51:25.045581,0 days 00:00:45.215919,mse,False,,1,COMPLETE,0.7,0.8,0.8,0.00022883724404128592,0.6079261712922811,0.5,0.25,0.1,True,60.0,0.0
65,0.6075480303289437,0.6,2025-05-17 17:36:29.052870,2025-05-17 17:37:17.991611,0 days 00:00:48.938741,mse,False,,1,COMPLETE,0.6,0.8,0.8,0.0003246251475007899,0.6675891992841745,3.0,0.0,0.15,False,,0.15000000000000002
22,0.607148965281341,0.7,2025-05-17 17:02:43.012087,2025-05-17 17:03:31.661232,0 days 00:00:48.649145,cwd,False,0.75,0,COMPLETE,0.7,0.995,0.995,0.0001542729675731457,0.199722831343091,3.5,1.5,0.1,True,120.0,0.25
30,0.6043555099481216,0.5,2025-05-17 17:08:59.813297,2025-05-17 17:09:44.956077,0 days 00:00:45.142780,mse,True,,0,COMPLETE,0.5,0.99,0.99,1.722266961856912e-05,0.0001015615335881696,4.75,4.5,0.15,True,60.0,0.05
115,0.6036713984379453,0.6,2025-05-17 18:17:37.649760,2025-05-17 18:18:23.918216,0 days 00:00:46.268456,mse,False,,2,COMPLETE,0.6,0.8,0.8,0.0003246251475007899,0.6675891992841745,3.0,0.0,0.15,False,,0.15000000000000002
