number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
44,0.7975600022803717,2025-05-19 03:32:25.256992,2025-05-19 03:33:11.209503,0 days 00:00:45.952511,True,COMPLETE,0.5,0.995,0.995,0.00046935170338269303,0.00038356086250445704,0.8,0.0,False,,0.3
3,0.7966478536001368,2025-05-19 03:06:18.308446,2025-05-19 03:07:01.847326,0 days 00:00:43.538880,True,COMPLETE,0.6,0.99,0.99,0.0016655137294589578,1.646853425885496e-05,0.7000000000000001,0.15,True,150.0,0.15000000000000002
47,0.7964768257225927,2025-05-19 03:34:41.376134,2025-05-19 03:35:03.546311,0 days 00:00:22.170177,True,COMPLETE,0.5,0.995,0.995,0.0007113222856530123,0.009818817281552629,0.9,0.05,False,,0.3
78,0.7961347699675048,2025-05-19 03:55:06.127029,2025-05-19 03:55:46.154475,0 days 00:00:40.027446,False,COMPLETE,0.5,0.8,0.8,0.006399426252097623,1.6856767526181824e-05,0.4,0.0,False,,0.2
95,0.79607776067499,2025-05-19 04:05:06.253342,2025-05-19 04:05:43.762289,0 days 00:00:37.508947,False,COMPLETE,0.7,0.99,0.99,0.00782876850599516,2.901147107825464e-05,0.9,0.0,True,60.0,0.05
21,0.7946525283621231,2025-05-19 03:17:06.123123,2025-05-19 03:17:47.492504,0 days 00:00:41.369381,True,COMPLETE,0.6,0.99,0.99,0.0015014164254879862,3.2952897520220666e-05,0.7000000000000001,0.15,True,120.0,0.15000000000000002
36,0.7945955190696083,2025-05-19 03:26:28.058804,2025-05-19 03:27:07.235244,0 days 00:00:39.176440,False,COMPLETE,0.5,0.995,0.995,0.0010516264196332805,0.000644417293350752,0.4,0.05,False,,0.25
53,0.7937973889744029,2025-05-19 03:38:17.495540,2025-05-19 03:39:05.580110,0 days 00:00:48.084570,True,COMPLETE,0.5,0.995,0.995,0.00045490016262000736,0.0005058233530615701,0.5,0.05,False,,0.05
61,0.7932272960492561,2025-05-19 03:43:28.153200,2025-05-19 03:44:11.488461,0 days 00:00:43.335261,True,COMPLETE,0.5,0.995,0.995,0.00010872089764929583,0.002011794698641637,0.8,0.05,False,,0.25
23,0.7919160823214183,2025-05-19 03:18:24.484856,2025-05-19 03:18:53.012488,0 days 00:00:28.527632,True,COMPLETE,0.7,0.99,0.99,0.003530444437681218,0.00039275661664916,0.8,0.1,True,120.0,0.2
13,0.7918590730289038,2025-05-19 03:12:01.434453,2025-05-19 03:12:42.228449,0 days 00:00:40.793996,True,COMPLETE,0.5,0.9,0.9,0.00022506403182943503,0.00013579603986958776,0.9,0.15,True,90.0,0.2
24,0.7916880451513597,2025-05-19 03:18:53.055189,2025-05-19 03:19:36.519260,0 days 00:00:43.464071,True,COMPLETE,0.5,0.99,0.99,0.0003718473888622084,1.0136321097015748e-05,0.6,0.15,True,120.0,0.25
19,0.7906618778860954,2025-05-19 03:15:38.222859,2025-05-19 03:16:23.271506,0 days 00:00:45.048647,True,COMPLETE,0.6,0.8,0.8,0.009265133319263904,6.482732719102504e-05,0.5,0.0,True,60.0,0.2
33,0.7904338407160368,2025-05-19 03:24:37.029052,2025-05-19 03:25:02.419847,0 days 00:00:25.390795,True,COMPLETE,0.5,0.9,0.9,0.000607294415292323,0.015272606928012885,0.8,0.15,False,,0.2
42,0.7901487942534633,2025-05-19 03:30:51.375203,2025-05-19 03:31:37.884097,0 days 00:00:46.508894,True,COMPLETE,0.5,0.995,0.995,0.0001573466964435612,0.0014867961469906088,0.6,0.05,False,,0.3
16,0.7896357106208312,2025-05-19 03:13:50.506416,2025-05-19 03:14:34.378788,0 days 00:00:43.872372,True,COMPLETE,0.6,0.9,0.9,0.00035551463485775266,7.760348568854262e-05,0.8,0.15,True,30.0,0.1
5,0.7882104783079642,2025-05-19 03:07:41.053916,2025-05-19 03:08:25.899794,0 days 00:00:44.845878,True,COMPLETE,0.5,0.8,0.8,0.0005626637580956767,1.5344257092713577e-05,0.4,0.1,False,,0.05
10,0.7854740322672596,2025-05-19 03:10:23.644729,2025-05-19 03:10:40.453865,0 days 00:00:16.809136,False,COMPLETE,0.5,0.9,0.9,0.007126951749571376,0.007524948492543545,0.9,0.0,False,,0.2
1,0.7819964654238641,2025-05-19 03:04:44.855893,2025-05-19 03:05:30.759665,0 days 00:00:45.903772,False,COMPLETE,0.5,0.99,0.99,8.731030225738561e-05,0.0008571696497761637,0.8,0.05,True,150.0,0.0
18,0.7794880565532182,2025-05-19 03:15:20.319316,2025-05-19 03:15:38.183735,0 days 00:00:17.864419,False,COMPLETE,0.5,0.9,0.9,0.001916442596308457,0.011574297525818308,0.9,0.05,False,,0.1
2,0.7765805826349695,2025-05-19 03:05:30.805611,2025-05-19 03:06:18.267167,0 days 00:00:47.461556,True,COMPLETE,0.6,0.995,0.995,0.0007873489431752427,2.0352751063340902e-05,0.4,0.05,True,30.0,0.1
58,0.7745282481044411,2025-05-19 03:41:57.655517,2025-05-19 03:42:40.581287,0 days 00:00:42.925770,True,COMPLETE,0.5,0.995,0.995,0.00017490113582943376,0.00011871795500856845,0.7000000000000001,0.0,False,,0.25
65,0.7678581608802234,2025-05-19 03:46:00.603242,2025-05-19 03:46:43.706306,0 days 00:00:43.103064,True,COMPLETE,0.5,0.8,0.8,5.27212594762904e-05,0.0007923400318925046,0.6,0.05,False,,0.3
17,0.7662619006898123,2025-05-19 03:14:34.472122,2025-05-19 03:15:20.280474,0 days 00:00:45.808352,True,COMPLETE,0.5,0.9,0.9,5.0376860216835785e-05,0.0013162658494291937,0.6,0.1,False,,0.25
20,0.7587366740778747,2025-05-19 03:16:23.311403,2025-05-19 03:17:06.080260,0 days 00:00:42.768857,True,COMPLETE,0.6,0.9,0.9,0.0001510622837095178,0.002288054152514202,0.30000000000000004,0.15,False,,0.25
4,0.7576534975200957,2025-05-19 03:07:01.889622,2025-05-19 03:07:41.015350,0 days 00:00:39.125728,True,COMPLETE,0.7,0.995,0.995,0.001019702129447027,0.0005877736014459083,0.2,0.05,False,,0.0
59,0.757254432472493,2025-05-19 03:42:40.620377,2025-05-19 03:43:14.872106,0 days 00:00:34.251729,False,COMPLETE,0.5,0.995,0.995,0.000320666787062198,0.00023222568208546015,0.1,0.05,False,,0.3
30,0.7442563137791459,2025-05-19 03:22:54.518513,2025-05-19 03:23:41.539786,0 days 00:00:47.021273,True,COMPLETE,0.7,0.99,0.99,0.00011607980263998933,0.0012268682412120177,0.9,0.1,True,120.0,0.2
11,0.7416908956159854,2025-05-19 03:10:40.483063,2025-05-19 03:11:23.451477,0 days 00:00:42.968414,True,COMPLETE,0.6,0.9,0.9,5.6465466384000615e-05,0.00018351145951041686,0.6,0.15,True,150.0,0.15000000000000002
14,0.7408357562282651,2025-05-19 03:12:42.266749,2025-05-19 03:13:06.866423,0 days 00:00:24.599674,True,COMPLETE,0.5,0.9,0.9,0.004494096214587509,0.003217360619249718,0.1,0.1,False,,0.25
