number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
63,0.7353333333333333,0.7,2025-05-17 03:39:34.669223,2025-05-17 03:39:56.416288,0 days 00:00:21.747065,cwd,False,4.5,1,COMPLETE,0.7,0.8,0.8,0.00045014467456592317,1.2588055879620425e-05,1.5,5.0,0.1,False,,0.15000000000000002
117,0.735,0.7,2025-05-17 03:58:39.116025,2025-05-17 03:59:01.132936,0 days 00:00:22.016911,cwd,True,3.0,2,COMPLETE,0.7,0.8,0.8,0.0001054126335450718,0.00015523608073670015,4.5,2.5,0.0,False,,0.1
44,0.735,0.7,2025-05-17 03:32:56.508300,2025-05-17 03:33:16.800894,0 days 00:00:20.292594,mse,True,,0,COMPLETE,0.7,0.995,0.995,0.0005113799244530754,0.07549070312530506,3.0,2.25,0.05,True,60.0,0.0
21,0.735,0.6,2025-05-17 03:24:51.763221,2025-05-17 03:25:12.667282,0 days 00:00:20.904061,mse,True,,0,COMPLETE,0.6,0.9,0.9,0.0004989112729463151,0.021030699915525745,2.75,3.75,0.1,False,,0.3
94,0.7346666666666666,0.7,2025-05-17 03:50:31.301225,2025-05-17 03:50:52.263666,0 days 00:00:20.962441,mse,False,,1,COMPLETE,0.7,0.8,0.8,0.0001054126335450718,0.00015523608073670015,3.5,4.75,0.15,False,,0.1
31,0.7343333333333333,0.7,2025-05-17 03:28:26.358711,2025-05-17 03:28:48.045001,0 days 00:00:21.686290,cwd,False,0.25,0,COMPLETE,0.7,0.99,0.99,0.001349365827950352,0.003016775098457365,0.5,3.75,0.15,False,,0.15000000000000002
69,0.734,0.7,2025-05-17 03:41:40.628486,2025-05-17 03:42:01.723198,0 days 00:00:21.094712,mse,False,,1,COMPLETE,0.7,0.995,0.995,5.666879844440689e-05,2.5769118221424688e-05,2.5,2.75,0.1,False,,0.2
16,0.7333333333333333,0.7,2025-05-17 03:23:08.299413,2025-05-17 03:23:28.441375,0 days 00:00:20.141962,mse,True,,0,COMPLETE,0.7,0.8,0.8,0.0001274955025063971,0.00024950274270190315,0.75,1.0,0.1,False,,0.0
78,0.7323333333333334,0.7,2025-05-17 03:44:51.099404,2025-05-17 03:45:12.112530,0 days 00:00:21.013126,mse,True,,1,COMPLETE,0.7,0.8,0.8,5.286365996090388e-05,0.03776604753424011,4.75,4.75,0.05,False,,0.1
49,0.7323333333333334,0.7,2025-05-17 03:34:41.777381,2025-05-17 03:35:03.691327,0 days 00:00:21.913946,cwd,True,2.75,0,COMPLETE,0.7,0.9,0.9,0.0010014653212646173,0.00019637659776187736,0.25,1.75,0.1,True,150.0,0.15000000000000002
54,0.7319999999999999,0.7,2025-05-17 03:36:28.390207,2025-05-17 03:36:48.524348,0 days 00:00:20.134141,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.0005113799244530754,0.00016276138873249054,3.0,0.75,0.05,True,150.0,0.0
48,0.7266666666666666,0.7,2025-05-17 03:34:20.643437,2025-05-17 03:34:41.753021,0 days 00:00:21.109584,mse,True,,0,COMPLETE,0.7,0.8,0.8,5.286365996090388e-05,0.03776604753424011,4.75,4.75,0.0,False,,0.05
46,0.7226666666666667,0.6,2025-05-17 03:33:38.639009,2025-05-17 03:34:00.168147,0 days 00:00:21.529138,cwd,False,3.25,0,COMPLETE,0.6,0.99,0.99,2.0857487787901512e-05,0.5854307285721396,4.75,3.5,0.1,True,150.0,0.25
98,0.719,0.7,2025-05-17 03:51:55.324424,2025-05-17 03:52:16.337647,0 days 00:00:21.013223,mse,False,,1,COMPLETE,0.7,0.8,0.8,1.0670852353911768e-05,0.002677153675637251,0.75,1.0,0.15,False,,0.3
10,0.719,0.7,2025-05-17 03:20:59.523083,2025-05-17 03:21:20.308248,0 days 00:00:20.785165,mse,False,,0,COMPLETE,0.7,0.8,0.8,1.0670852353911768e-05,0.002677153675637251,0.75,1.0,0.15,False,,0.3
122,0.7183333333333333,0.7,2025-05-17 04:00:25.238242,2025-05-17 04:00:45.973094,0 days 00:00:20.734852,mse,False,,2,COMPLETE,0.7,0.99,0.99,5.0187330173266595e-05,0.576187544982272,3.5,1.5,0.05,True,60.0,0.05
68,0.7026666666666667,0.5,2025-05-17 03:41:18.824700,2025-05-17 03:41:40.602686,0 days 00:00:21.777986,cwd,True,1.75,1,COMPLETE,0.5,0.9,0.9,4.017178263409744e-05,0.3219745990163836,2.75,4.75,0.05,True,90.0,0.2
91,0.6936666666666667,0.5,2025-05-17 03:49:25.108281,2025-05-17 03:49:46.682143,0 days 00:00:21.573862,cwd,True,4.75,1,COMPLETE,0.5,0.99,0.99,5.0187330173266595e-05,0.576187544982272,2.0,0.5,0.15,True,60.0,0.05
104,0.6890000000000001,0.5,2025-05-17 03:54:03.431554,2025-05-17 03:54:24.252703,0 days 00:00:20.821149,cwd,True,1.5,2,COMPLETE,0.5,0.99,0.99,5.0187330173266595e-05,0.576187544982272,2.0,1.0,0.15,True,90.0,0.0
24,0.6843333333333333,0.7,2025-05-17 03:25:55.426318,2025-05-17 03:26:17.514511,0 days 00:00:22.088193,cwd,True,5.0,0,COMPLETE,0.7,0.99,0.99,2.7914544801841336e-05,0.24937355021717975,3.0,0.75,0.1,True,150.0,0.15000000000000002
6,0.6613333333333333,0.6,2025-05-17 03:19:22.027791,2025-05-17 03:19:43.126897,0 days 00:00:21.099106,mse,True,,0,COMPLETE,0.6,0.8,0.8,0.0014482935290386632,0.576187544982272,2.0,0.5,0.15,False,,0.1
72,0.6586666666666667,0.6,2025-05-17 03:42:42.793517,2025-05-17 03:43:04.622122,0 days 00:00:21.828605,cwd,True,2.0,1,COMPLETE,0.6,0.995,0.995,2.0808222568578827e-05,0.02077522134849277,4.0,0.75,0.0,False,,0.1
45,0.6573333333333333,0.6,2025-05-17 03:33:16.825797,2025-05-17 03:33:38.613507,0 days 00:00:21.787710,cwd,True,3.5,0,COMPLETE,0.6,0.995,0.995,2.0808222568578827e-05,0.02077522134849277,4.0,0.75,0.0,False,,0.1
13,0.6513333333333334,0.5,2025-05-17 03:22:06.558939,2025-05-17 03:22:27.139662,0 days 00:00:20.580723,mse,False,,0,COMPLETE,0.5,0.995,0.995,0.000313846439283907,0.7444385485909418,0.25,5.0,0.1,True,150.0,0.3
37,0.6499999999999999,0.5,2025-05-17 03:30:32.309707,2025-05-17 03:30:52.944134,0 days 00:00:20.634427,mse,True,,0,COMPLETE,0.5,0.99,0.99,2.5386602266379482e-05,0.2889948025561112,3.0,0.25,0.1,True,60.0,0.2
80,0.613,0.5,2025-05-17 03:45:32.695978,2025-05-17 03:45:54.209743,0 days 00:00:21.513765,cwd,True,0.5,1,COMPLETE,0.5,0.8,0.8,1.725121217949132e-05,0.018668498046552916,4.75,4.75,0.0,False,,0.05
22,0.5736666666666667,0.6,2025-05-17 03:25:12.689769,2025-05-17 03:25:34.595568,0 days 00:00:21.905799,cwd,False,4.0,0,COMPLETE,0.6,0.99,0.99,0.00012379971262580424,0.02546725711251234,0.0,0.0,0.15,False,,0.2
32,0.44766666666666666,0.5,2025-05-17 03:28:48.066741,2025-05-17 03:29:08.364394,0 days 00:00:20.297653,mse,True,,0,COMPLETE,0.5,0.995,0.995,9.945954668394071e-05,0.5654418500499167,0.0,3.5,0.05,False,,0.05
