number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
97,0.699333333,0.6,46:21.1,46:39.9,0 days 00:00:18.788690,group,TRUE,0.002164443,0.000155442,TRUE,0.4,0.000535135,FALSE,0.6,3,base,FALSE,,0.612453901,1,COMPLETE
20,0.699,0.6,26:08.8,26:21.6,0 days 00:00:12.711778,lamp,FALSE,0.004269572,0.002059023,TRUE,0.45,0.038451884,FALSE,0.6,1,bnscale,FALSE,,0.005063177,0,COMPLETE
28,0.698666667,0.6,28:17.6,28:31.9,0 days 00:00:14.353483,fpgm,FALSE,0.000425659,0.000183945,FALSE,,3.07E-05,FALSE,0.6,1,bnscale,FALSE,,0.233749568,0,COMPLETE
58,0.697666667,0.8,36:18.5,36:36.0,0 days 00:00:17.480862,fpgm,TRUE,0.002164443,0.001124593,FALSE,,0.000535135,TRUE,0.8,3,base,TRUE,0.45,0.821428599,1,COMPLETE
48,0.697333333,0.6,33:29.2,33:47.4,0 days 00:00:18.214186,group,TRUE,0.000678157,0.000155442,TRUE,0.4,0.012662483,FALSE,0.6,3,group,FALSE,,0.670989002,0,COMPLETE
51,0.697333333,0.6,34:17.2,34:31.0,0 days 00:00:13.807966,lamp,FALSE,0.002373252,0.009321507,TRUE,0.1,3.34E-05,TRUE,0.6,1,group,TRUE,0.05,0.001712751,1,COMPLETE
88,0.697333333,0.7,43:59.6,44:15.5,0 days 00:00:15.892300,fpgm,TRUE,0.000707108,1.21E-05,FALSE,,0.75623672,FALSE,0.7,2,bnscale,FALSE,,0.165741722,1,COMPLETE
9,0.696666667,0.5,23:19.6,23:33.9,0 days 00:00:14.370804,lamp,FALSE,0.001449899,2.51E-05,TRUE,0.5,0.054454715,TRUE,0.5,1,group,TRUE,0.4,0.047080228,0,COMPLETE
4,0.696333333,0.8,22:01.3,22:14.0,0 days 00:00:12.669132,lamp,TRUE,0.00093625,0.000204254,FALSE,,0.090542332,TRUE,0.8,1,group,FALSE,,0.02648863,0,COMPLETE
91,0.695666667,0.6,44:46.3,45:03.5,0 days 00:00:17.185912,lamp,TRUE,0.002594254,0.000322291,FALSE,,3.36E-05,TRUE,0.6,2,bnscale,FALSE,,0.011776446,1,COMPLETE
66,0.695333333,0.5,38:15.1,38:34.2,0 days 00:00:19.064468,fpgm,TRUE,0.00055963,0.00020773,TRUE,0.4,0.319375697,FALSE,0.5,3,group,FALSE,,0.718577119,1,COMPLETE
36,0.695,0.6,30:24.0,30:40.2,0 days 00:00:16.102085,fpgm,TRUE,0.005092293,0.008170011,TRUE,0.35,0.001756642,TRUE,0.6,2,group,FALSE,,0.133671882,0,COMPLETE
19,0.694333333,0.7,25:55.2,26:08.8,0 days 00:00:13.600160,lamp,FALSE,0.007186682,0.008786438,FALSE,,0.497956152,TRUE,0.7,1,group,FALSE,,0.001690443,0,COMPLETE
89,0.693666667,0.8,44:15.5,44:28.3,0 days 00:00:12.793124,lamp,TRUE,0.002164443,0.00233008,TRUE,0.45,0.000535135,FALSE,0.8,1,base,FALSE,,0.612453901,1,COMPLETE
65,0.693,0.6,37:58.9,38:15.1,0 days 00:00:16.207315,fpgm,FALSE,0.000785411,0.000331381,TRUE,0.5,0.435900735,TRUE,0.6,2,base,FALSE,,0.000277619,1,COMPLETE
76,0.693,0.6,40:50.5,41:07.0,0 days 00:00:16.583048,fpgm,TRUE,0.005092293,0.008170011,TRUE,0.3,0.001756642,TRUE,0.6,2,group,FALSE,,0.133671882,1,COMPLETE
21,0.692333333,0.5,26:21.6,26:38.7,0 days 00:00:17.094838,lamp,TRUE,0.007112931,0.001601156,FALSE,,0.10236679,TRUE,0.5,2,bnscale,TRUE,0,0.001587925,0,COMPLETE
98,0.692,0.5,46:39.9,46:53.7,0 days 00:00:13.830550,fpgm,TRUE,0.00093625,1.21E-05,FALSE,,0.75623672,TRUE,0.5,1,group,FALSE,,0.165741722,1,COMPLETE
