number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
44,0.82,2025-05-21 01:27:46.473786,2025-05-21 01:28:19.498474,0 days 00:00:33.024688,cwd,True,0.5,COMPLETE,0.7,0.9,0.9,0.0008975457257280799,4.586501477119455e-05,1.25,0.0,0.15,False,,0.2
65,0.8196666666666667,2025-05-21 01:42:19.768501,2025-05-21 01:43:18.174666,0 days 00:00:58.406165,mse,True,,COMPLETE,0.6,0.99,0.99,3.854161316620053e-05,0.01072848308420068,3.0,0.0,0.05,False,,0.15000000000000002
56,0.8170000000000001,2025-05-21 01:35:53.620404,2025-05-21 01:36:29.677588,0 days 00:00:36.057184,cwd,True,3.5,COMPLETE,0.6,0.99,0.99,3.996267081814255e-05,0.008888450233897094,2.25,0.0,0.1,False,,0.25
76,0.8169999999999998,2025-05-21 01:50:20.131880,2025-05-21 01:50:54.753600,0 days 00:00:34.621720,mse,True,,COMPLETE,0.6,0.99,0.99,0.00014941374210455423,0.01953268023844844,1.5,0.0,0.0,False,,0.2
9,0.8169999999999998,2025-05-21 01:07:59.023804,2025-05-21 01:08:35.124626,0 days 00:00:36.100822,cwd,True,4.5,COMPLETE,0.5,0.9,0.9,5.870783244229556e-05,1.5893950979628315e-05,3.0,0.5,0.05,False,,0.1
4,0.8163333333333332,2025-05-21 01:05:03.955639,2025-05-21 01:05:38.824808,0 days 00:00:34.869169,mse,False,,COMPLETE,0.7,0.8,0.8,0.0006917616840206707,3.485156059052656e-05,0.25,0.0,0.05,True,150.0,0.3
23,0.816,2025-05-21 01:15:15.037554,2025-05-21 01:15:50.742460,0 days 00:00:35.704906,cwd,False,1.5,COMPLETE,0.7,0.9,0.9,0.00020328919486972135,4.423599049555942e-05,3.0,0.5,0.1,True,30.0,0.25
35,0.8143333333333332,2025-05-21 01:22:32.777588,2025-05-21 01:23:10.980544,0 days 00:00:38.202956,mse,False,,COMPLETE,0.5,0.8,0.8,0.00013340445602572507,2.0317558716368986e-05,1.25,0.25,0.15,True,30.0,0.1
7,0.8133333333333334,2025-05-21 01:06:56.397049,2025-05-21 01:07:33.930128,0 days 00:00:37.533079,cwd,False,0.25,COMPLETE,0.7,0.99,0.99,5.3868585784801694e-05,0.005983725298742698,3.75,0.0,0.15,False,,0.2
11,0.8113333333333334,2025-05-21 01:09:07.009628,2025-05-21 01:09:26.348140,0 days 00:00:19.338512,cwd,True,2.0,COMPLETE,0.6,0.995,0.995,0.0075081722529,0.14491945250751495,2.25,0.25,0.1,False,,0.2
68,0.8053333333333333,2025-05-21 01:44:57.861060,2025-05-21 01:45:37.306564,0 days 00:00:39.445504,mse,True,,COMPLETE,0.6,0.99,0.99,0.00019663445933656927,0.1970898834934253,2.5,0.25,0.0,False,,0.15000000000000002
37,0.8023333333333333,2025-05-21 01:23:49.652915,2025-05-21 01:24:30.400233,0 days 00:00:40.747318,cwd,False,2.25,COMPLETE,0.7,0.99,0.99,5.817554325439639e-05,0.00019315712209491478,2.5,0.25,0.05,True,90.0,0.15000000000000002
89,0.802,2025-05-21 01:59:50.849061,2025-05-21 02:00:39.338472,0 days 00:00:48.489411,mse,True,,COMPLETE,0.6,0.99,0.99,0.00015812758108823402,0.2613588053754125,1.25,0.0,0.05,False,,0.3
80,0.7716666666666668,2025-05-21 01:53:16.497060,2025-05-21 01:54:22.278728,0 days 00:01:05.781668,mse,True,,COMPLETE,0.7,0.995,0.995,7.050239701715874e-05,0.0009121918164229771,0.5,0.0,0.05,False,,0.2
14,0.741,2025-05-21 01:10:25.339370,2025-05-21 01:10:59.565450,0 days 00:00:34.226080,mse,False,,COMPLETE,0.6,0.995,0.995,1.9395340671088456e-05,0.03696856232668232,3.5,0.25,0.15,True,60.0,0.2
39,0.6946666666666665,2025-05-21 01:25:06.123605,2025-05-21 01:25:39.567987,0 days 00:00:33.444382,mse,True,,COMPLETE,0.5,0.99,0.99,0.000689585189112399,0.00048217211792351715,0.0,0.0,0.15,False,,0.3
10,0.6353333333333334,2025-05-21 01:08:35.169359,2025-05-21 01:09:06.964659,0 days 00:00:31.795300,mse,False,,COMPLETE,0.6,0.9,0.9,1.0199801571582974e-05,0.000298869748296993,1.25,0.5,0.1,True,30.0,0.0
2,0.626,2025-05-21 01:03:45.346649,2025-05-21 01:04:23.749337,0 days 00:00:38.402688,mse,False,,COMPLETE,0.6,0.99,0.99,0.00010409788049761944,0.13306913607011484,0.0,0.25,0.0,True,150.0,0.1
12,0.5546666666666668,2025-05-21 01:09:26.387637,2025-05-21 01:09:57.842231,0 days 00:00:31.454594,cwd,False,1.5,COMPLETE,0.6,0.995,0.995,0.0005591967930763047,0.8656212730796453,2.75,0.5,0.15,False,,0.25
