number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
29,0.5833333333333334,0.5,2025-05-17 04:20:07.730844,2025-05-17 04:20:52.393011,0 days 00:00:44.662167,cwd,False,2.5,0,COMPLETE,0.5,0.8,0.8,7.714100519138122e-05,0.00039153451884346686,0.0,4.75,0.15,False,,0.3
60,0.5633333333333334,0.6,2025-05-17 04:39:07.687957,2025-05-17 04:39:41.750205,0 days 00:00:34.062248,mse,False,,1,COMPLETE,0.6,0.99,0.99,2.5480474549720693e-05,0.00011465483599041588,3.0,4.5,0.1,False,,0.25
32,0.5556666666666666,0.5,2025-05-17 04:22:21.004713,2025-05-17 04:23:01.520828,0 days 00:00:40.516115,mse,True,,0,COMPLETE,0.5,0.9,0.9,0.0003697119479510179,0.08751839408896077,2.0,4.75,0.15,False,,0.25
27,0.5526666666666666,0.7,2025-05-17 04:18:53.520870,2025-05-17 04:19:27.075632,0 days 00:00:33.554762,cwd,True,3.5,0,COMPLETE,0.7,0.995,0.995,0.00032705032557970996,0.17091296260254302,5.0,2.5,0.1,True,120.0,0.05
0,0.551,0.6,2025-05-17 04:01:28.613868,2025-05-17 04:02:29.015755,0 days 00:01:00.401887,mse,True,,0,COMPLETE,0.6,0.995,0.995,3.2279655090624664e-05,0.0004104345342280448,1.75,0.25,0.1,False,,0.3
35,0.5426666666666667,0.6,2025-05-17 04:24:06.550122,2025-05-17 04:24:43.798644,0 days 00:00:37.248522,cwd,True,0.25,0,COMPLETE,0.6,0.9,0.9,0.0004522685598168344,0.5678077523388954,1.75,0.5,0.05,True,60.0,0.15000000000000002
17,0.5396666666666667,0.6,2025-05-17 04:13:13.315161,2025-05-17 04:13:47.347760,0 days 00:00:34.032599,mse,True,,0,COMPLETE,0.6,0.9,0.9,0.00338991006543487,0.06080855624631856,1.25,3.25,0.15,True,120.0,0.15000000000000002
81,0.518,0.6,2025-05-17 04:51:18.777491,2025-05-17 04:51:52.709456,0 days 00:00:33.931965,mse,True,,1,COMPLETE,0.6,0.99,0.99,4.089315162517801e-05,0.0020306984439735706,1.5,2.5,0.0,True,90.0,0.15000000000000002
42,0.49433333333333335,0.6,2025-05-17 04:28:27.630995,2025-05-17 04:29:04.835350,0 days 00:00:37.204355,cwd,True,1.25,0,COMPLETE,0.6,0.9,0.9,0.005746993391817351,0.15303396635481606,3.5,1.5,0.15,True,90.0,0.25
95,0.47633333333333333,0.7,2025-05-17 04:59:46.602365,2025-05-17 05:00:20.078395,0 days 00:00:33.476030,cwd,True,0.25,1,COMPLETE,0.7,0.99,0.99,4.124536141732544e-05,0.00034506231712218147,1.5,3.0,0.1,False,,0.3
38,0.472,0.7,2025-05-17 04:25:51.862285,2025-05-17 04:26:24.958489,0 days 00:00:33.096204,cwd,True,4.75,0,COMPLETE,0.7,0.9,0.9,3.188677312412115e-05,2.1733156687211535e-05,3.5,2.0,0.15,True,90.0,0.0
37,0.4626666666666666,0.6,2025-05-17 04:25:17.787791,2025-05-17 04:25:51.838178,0 days 00:00:34.050387,mse,True,,0,COMPLETE,0.6,0.995,0.995,2.6776157752457814e-05,0.0029547664243565366,2.25,0.75,0.15,True,30.0,0.3
122,0.4626666666666666,0.6,2025-05-17 05:15:21.150020,2025-05-17 05:15:55.156810,0 days 00:00:34.006790,mse,True,,2,COMPLETE,0.6,0.995,0.995,2.6776157752457814e-05,0.0029547664243565366,2.25,0.75,0.15,True,30.0,0.3
93,0.4546666666666667,0.6,2025-05-17 04:58:24.559124,2025-05-17 04:59:01.850494,0 days 00:00:37.291370,cwd,False,5.0,1,COMPLETE,0.6,0.995,0.995,0.0009481812381108525,0.5678077523388954,1.75,0.5,0.15,True,90.0,0.15000000000000002
79,0.432,0.7,2025-05-17 04:50:03.530852,2025-05-17 04:50:33.926135,0 days 00:00:30.395283,mse,True,,1,COMPLETE,0.7,0.9,0.9,0.00012552709582709835,0.5678077523388954,1.25,2.75,0.05,True,90.0,0.15000000000000002
21,0.43166666666666664,0.5,2025-05-17 04:15:32.205539,2025-05-17 04:16:12.576598,0 days 00:00:40.371059,mse,False,,0,COMPLETE,0.5,0.99,0.99,0.0009309260600626435,0.7601132423033293,2.0,4.5,0.15,True,30.0,0.1
64,0.4266666666666667,0.7,2025-05-17 04:41:23.355639,2025-05-17 04:41:56.793439,0 days 00:00:33.437800,cwd,True,0.5,1,COMPLETE,0.7,0.9,0.9,1.1015759816287181e-05,2.3828723325382595e-05,3.75,1.5,0.05,False,,0.3
10,0.4256666666666667,0.5,2025-05-17 04:08:51.583689,2025-05-17 04:09:38.859178,0 days 00:00:47.275489,cwd,False,2.0,0,COMPLETE,0.5,0.995,0.995,3.6202210803999165e-05,0.06276874523011028,4.25,1.25,0.1,True,120.0,0.15000000000000002
4,0.4183333333333333,0.5,2025-05-17 04:04:58.303667,2025-05-17 04:05:38.445506,0 days 00:00:40.141839,mse,False,,0,COMPLETE,0.5,0.9,0.9,0.004164915385251607,0.2425998725507928,0.25,3.75,0.15,False,,0.05
53,0.4146666666666667,0.6,2025-05-17 04:35:06.183766,2025-05-17 04:35:42.470394,0 days 00:00:36.286628,cwd,True,3.25,1,COMPLETE,0.6,0.9,0.9,3.188677312412115e-05,0.02205917493401615,3.75,2.0,0.05,True,150.0,0.0
39,0.4013333333333334,0.5,2025-05-17 04:26:24.982664,2025-05-17 04:27:05.511857,0 days 00:00:40.529193,mse,False,,0,COMPLETE,0.5,0.995,0.995,2.3267504193116283e-05,0.003661648017803968,1.25,4.0,0.15,True,150.0,0.05
98,0.39999999999999997,0.7,2025-05-17 05:01:36.862535,2025-05-17 05:02:09.408988,0 days 00:00:32.546453,cwd,True,3.0,1,COMPLETE,0.7,0.99,0.99,2.5480474549720693e-05,0.012892391765143498,3.0,1.5,0.1,False,,0.0
6,0.39966666666666667,0.7,2025-05-17 04:06:15.808769,2025-05-17 04:07:10.042626,0 days 00:00:54.233857,cwd,True,3.75,0,COMPLETE,0.7,0.9,0.9,1.1015759816287181e-05,0.0003777835475878336,3.75,1.5,0.05,False,,0.3
63,0.39399999999999996,0.7,2025-05-17 04:40:49.609690,2025-05-17 04:41:23.330222,0 days 00:00:33.720532,cwd,True,4.25,1,COMPLETE,0.7,0.99,0.99,3.8967781726443494e-05,0.34522159568335337,2.25,3.5,0.05,False,,0.2
109,0.3913333333333333,0.7,2025-05-17 05:07:46.198385,2025-05-17 05:08:19.648547,0 days 00:00:33.450162,cwd,True,3.0,2,COMPLETE,0.7,0.8,0.8,6.105568888262295e-05,0.5678077523388954,2.75,0.5,0.1,True,90.0,0.15000000000000002
13,0.38599999999999995,0.6,2025-05-17 04:10:48.684814,2025-05-17 04:11:22.707841,0 days 00:00:34.023027,mse,True,,0,COMPLETE,0.6,0.99,0.99,1.8507029466776107e-05,0.0020306984439735706,1.5,2.5,0.0,True,120.0,0.15000000000000002
45,0.385,0.6,2025-05-17 04:30:21.313493,2025-05-17 04:30:58.554466,0 days 00:00:37.240973,cwd,True,4.25,0,COMPLETE,0.6,0.9,0.9,1.1749346909655857e-05,0.041841122323961304,2.5,4.5,0.0,True,150.0,0.1
2,0.2773333333333334,0.5,2025-05-17 04:03:06.399217,2025-05-17 04:04:18.039250,0 days 00:01:11.640033,mse,True,,0,COMPLETE,0.5,0.995,0.995,2.3164089273998208e-05,0.0387957163806161,0.0,3.75,0.15,True,90.0,0.25
30,0.2773333333333333,0.5,2025-05-17 04:20:52.416136,2025-05-17 04:21:36.082543,0 days 00:00:43.666407,cwd,False,3.25,0,COMPLETE,0.5,0.8,0.8,2.066413743709738e-05,0.5763629820936172,0.25,1.75,0.05,True,60.0,0.0
