number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
5,0.7523333333333334,2025-05-19 18:09:24.295822,2025-05-19 18:09:39.017169,0 days 00:00:14.721347,False,4.75,COMPLETE,0.6,0.99,0.99,0.00509381287798814,0.00027139581984890823,1.6500000000000001,0.2,0.0,False,,0.25
71,0.7519999999999999,2025-05-19 18:29:58.920440,2025-05-19 18:30:22.349601,0 days 00:00:23.429161,True,2.25,COMPLETE,0.5,0.9,0.9,2.4130238185019997e-05,0.020916600731821257,1.6,0.2,0.1,True,120.0,0.15000000000000002
80,0.7513333333333333,2025-05-19 18:33:12.848653,2025-05-19 18:33:36.055293,0 days 00:00:23.206640,True,2.25,COMPLETE,0.5,0.99,0.99,2.5182330763071037e-05,0.08919411706071147,1.6500000000000001,0.30000000000000004,0.1,False,,0.05
48,0.7513333333333333,2025-05-19 18:21:42.726248,2025-05-19 18:22:11.316939,0 days 00:00:28.590691,True,3.25,COMPLETE,0.5,0.995,0.995,3.480409617980559e-05,0.06701528048597809,1.6500000000000001,0.05,0.1,True,120.0,0.1
10,0.7513333333333333,2025-05-19 18:10:44.397472,2025-05-19 18:10:59.363729,0 days 00:00:14.966257,True,0.25,COMPLETE,0.5,0.995,0.995,0.00048155800246929445,0.03473875533215729,0.65,0.1,0.15,True,30.0,0.15000000000000002
62,0.7513333333333333,2025-05-19 18:26:25.811149,2025-05-19 18:26:49.473768,0 days 00:00:23.662619,True,2.25,COMPLETE,0.5,0.9,0.9,2.017797452212528e-05,0.007591650338178373,1.3,0.2,0.1,True,150.0,0.15000000000000002
46,0.751,2025-05-19 18:21:05.655293,2025-05-19 18:21:25.003955,0 days 00:00:19.348662,True,4.25,COMPLETE,0.6,0.8,0.8,0.00011996818203659757,0.019879418904690214,1.25,0.0,0.05,True,120.0,0.1
59,0.7506666666666667,2025-05-19 18:25:18.148080,2025-05-19 18:25:38.987585,0 days 00:00:20.839505,True,2.75,COMPLETE,0.6,0.8,0.8,0.000119536915176925,0.008961850386432628,1.1,0.1,0.1,True,90.0,0.1
25,0.7506666666666666,2025-05-19 18:15:22.106974,2025-05-19 18:15:38.725467,0 days 00:00:16.618493,True,0.75,COMPLETE,0.5,0.9,0.9,0.0010613091673569186,0.0013865261113850508,1.35,0.05,0.05,True,60.0,0.1
19,0.7503333333333333,2025-05-19 18:13:34.391089,2025-05-19 18:13:57.189398,0 days 00:00:22.798309,True,2.0,COMPLETE,0.6,0.9,0.9,3.3510024035200455e-05,0.0007208672612826635,0.75,0.15000000000000002,0.0,True,120.0,0.1
89,0.75,2025-05-19 18:36:05.253089,2025-05-19 18:36:22.658250,0 days 00:00:17.405161,True,3.0,COMPLETE,0.5,0.995,0.995,0.000329795260360956,0.05341455990223335,1.5,0.0,0.1,True,120.0,0.3
32,0.7496666666666666,2025-05-19 18:17:22.165660,2025-05-19 18:17:38.654056,0 days 00:00:16.488396,True,0.5,COMPLETE,0.5,0.8,0.8,0.00155944920490959,0.02796504720245491,1.05,0.0,0.1,True,60.0,0.2
15,0.7493333333333333,2025-05-19 18:12:15.061753,2025-05-19 18:12:31.182628,0 days 00:00:16.120875,True,1.0,COMPLETE,0.6,0.8,0.8,0.000294092160717501,1.7983317873439888e-05,1.35,0.2,0.15,True,150.0,0.1
57,0.749,2025-05-19 18:24:31.208447,2025-05-19 18:25:00.265764,0 days 00:00:29.057317,True,3.25,COMPLETE,0.5,0.995,0.995,1.883457569995347e-05,0.0027106466761712194,1.2000000000000002,0.25,0.1,True,120.0,0.15000000000000002
34,0.7486666666666667,2025-05-19 18:17:55.950559,2025-05-19 18:18:10.356705,0 days 00:00:14.406146,False,1.5,COMPLETE,0.5,0.8,0.8,0.001338326872559347,0.0022610202462295436,1.5,0.05,0.15,False,,0.15000000000000002
22,0.7483333333333334,2025-05-19 18:14:34.675417,2025-05-19 18:14:50.135365,0 days 00:00:15.459948,True,2.0,COMPLETE,0.5,0.8,0.8,0.0008271774603346757,0.20173604372731826,1.5,0.05,0.1,True,60.0,0.1
