number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
107,0.9640130861504908,2025-05-20 13:39:29.122991,2025-05-20 13:40:07.327283,0 days 00:00:38.204292,True,1.25,COMPLETE,0.7,0.995,0.00023750473676058517,0.0006976247558659724,1.75,0.0,0.1,False,,0.3
81,0.9640130861504908,2025-05-20 13:23:22.775450,2025-05-20 13:24:02.842203,0 days 00:00:40.066753,True,2.25,COMPLETE,0.7,0.8,0.00017792162063146041,0.000503289073315758,0.65,0.0,0.1,False,,0.25
57,0.9639222101054162,2025-05-20 13:06:32.989854,2025-05-20 13:07:13.253728,0 days 00:00:40.263874,True,2.25,COMPLETE,0.6,0.8,8.111577414698772e-05,4.1263533342065175e-05,1.1,0.1,0.05,True,90.0,0.15000000000000002
104,0.9639222101054162,2025-05-20 13:37:39.443492,2025-05-20 13:38:15.290990,0 days 00:00:35.847498,True,1.0,COMPLETE,0.7,0.995,0.0005434894065831719,0.00024591740143316867,1.55,0.0,0.1,False,,0.3
99,0.9639222101054162,2025-05-20 13:34:32.936063,2025-05-20 13:35:11.086310,0 days 00:00:38.150247,True,1.5,COMPLETE,0.7,0.995,0.00028582078756009564,0.00075250426011108,0.55,0.0,0.15,False,,0.3
84,0.9639222101054162,2025-05-20 13:25:15.650691,2025-05-20 13:25:51.904008,0 days 00:00:36.253317,True,2.25,COMPLETE,0.7,0.8,0.0004934478981506926,0.0013472838614860443,0.6,0.0,0.1,False,,0.25
70,0.9638313340603416,2025-05-20 13:16:04.425582,2025-05-20 13:16:46.670300,0 days 00:00:42.244718,True,2.5,COMPLETE,0.7,0.8,0.00011388246416461022,5.468991671855078e-05,0.7,0.1,0.1,False,,0.15000000000000002
52,0.9638313340603416,2025-05-20 13:03:19.299503,2025-05-20 13:04:01.063815,0 days 00:00:41.764312,True,3.0,COMPLETE,0.6,0.8,7.146258979542385e-05,5.585843263537467e-05,1.05,0.1,0.0,True,90.0,0.15000000000000002
83,0.9637404580152672,2025-05-20 13:24:39.200077,2025-05-20 13:25:15.610969,0 days 00:00:36.410892,True,2.25,COMPLETE,0.7,0.8,0.00048767275550072885,0.000499325455756991,0.65,0.0,0.1,False,,0.25
109,0.9636495819701927,2025-05-20 13:40:43.639048,2025-05-20 13:41:19.327703,0 days 00:00:35.688655,True,0.5,COMPLETE,0.7,0.995,0.0006881370511458996,0.0012278804261288035,1.6,0.05,0.1,False,,0.25
121,0.9636495819701927,2025-05-20 13:48:57.816099,2025-05-20 13:49:43.226785,0 days 00:00:45.410686,True,0.25,COMPLETE,0.7,0.995,0.0009584317905778492,0.0023951250800475546,1.6500000000000001,0.05,0.1,False,,0.3
105,0.9636495819701927,2025-05-20 13:38:15.329228,2025-05-20 13:38:52.075169,0 days 00:00:36.745941,True,0.5,COMPLETE,0.7,0.995,0.000409886490620237,0.00020566508215974028,1.7000000000000002,0.05,0.1,False,,0.3
30,0.9635587059251183,2025-05-20 12:41:41.041430,2025-05-20 12:42:32.310648,0 days 00:00:51.269218,True,3.0,COMPLETE,0.6,0.995,4.477992110290293e-05,2.1950259095938675e-05,0.8,0.25,0.0,True,120.0,0.0
62,0.9635587059251182,2025-05-20 13:10:14.488319,2025-05-20 13:11:02.218230,0 days 00:00:47.729911,True,1.75,COMPLETE,0.6,0.8,4.488621474336217e-05,3.0883980086917876e-05,0.8,0.15000000000000002,0.05,True,90.0,0.1
112,0.9635587059251182,2025-05-20 13:42:33.869460,2025-05-20 13:43:10.366680,0 days 00:00:36.497220,True,0.25,COMPLETE,0.7,0.995,0.0008010032233323318,0.0010458132852114138,1.75,0.05,0.1,False,,0.3
67,0.9635587059251182,2025-05-20 13:13:52.322687,2025-05-20 13:14:35.071149,0 days 00:00:42.748462,True,2.0,COMPLETE,0.6,0.8,7.152652746343252e-05,5.8121273788152334e-05,0.8,0.15000000000000002,0.1,False,,0.15000000000000002
101,0.9634678298800438,2025-05-20 13:35:49.491633,2025-05-20 13:36:28.176762,0 days 00:00:38.685129,True,0.75,COMPLETE,0.7,0.995,0.0002128728121619109,0.000613283142867589,0.65,0.05,0.1,False,,0.3
93,0.9634678298800438,2025-05-20 13:30:50.852346,2025-05-20 13:31:27.794041,0 days 00:00:36.941695,True,1.5,COMPLETE,0.7,0.995,0.00040405340154931564,0.001081771307546719,0.5,0.0,0.1,False,,0.3
49,0.9633769538349691,2025-05-20 13:01:08.801313,2025-05-20 13:01:49.457515,0 days 00:00:40.656202,True,3.75,COMPLETE,0.6,0.8,8.720965989495294e-05,1.8137959977000964e-05,0.95,0.1,0.0,True,90.0,0.1
13,0.9633769538349691,2025-05-20 12:24:22.412926,2025-05-20 12:25:17.393295,0 days 00:00:54.980369,True,5.0,COMPLETE,0.6,0.8,2.8581173187679383e-05,1.3656392255635836e-05,1.0,0.2,0.05,True,120.0,0.05
97,0.963376953834969,2025-05-20 13:33:17.226303,2025-05-20 13:33:53.857683,0 days 00:00:36.631380,True,1.25,COMPLETE,0.7,0.995,0.0003926615479987363,0.003203131509898842,0.6,0.0,0.1,False,,0.3
25,0.9632860777898946,2025-05-20 12:36:56.567769,2025-05-20 12:38:17.642592,0 days 00:01:21.074823,True,2.75,COMPLETE,0.6,0.8,1.089519326696604e-05,2.6088508121301665e-05,0.75,0.25,0.0,True,120.0,0.1
14,0.9632860777898946,2025-05-20 12:25:17.433521,2025-05-20 12:26:35.914780,0 days 00:01:18.481259,True,2.0,COMPLETE,0.6,0.8,1.0150837243446174e-05,1.4669199215701894e-05,0.9,0.15000000000000002,0.05,True,90.0,0.0
