number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
97,0.8045721452596774,0.6,2025-05-15 11:55:02.030275,2025-05-15 11:55:56.185936,0 days 00:00:54.155661,1,COMPLETE,0.6,0.000439725672130432,0.00048334429451230145,0.15,True,60.0,1.0875305255678114e-05,0.00012786185368282165,1,True,60.0,0.0,group,fpgm,True
60,0.8045151359671626,0.5,2025-05-15 11:26:14.273399,2025-05-15 11:27:10.035299,0 days 00:00:55.761900,1,COMPLETE,0.5,0.001117154934499109,0.011472542085022774,0.15,True,60.0,0.0035510633477237002,0.0011961616877642167,1,False,,0.0,group,group,False
66,0.8041160709195599,0.5,2025-05-15 11:30:34.203942,2025-05-15 11:31:28.059526,0 days 00:00:53.855584,1,COMPLETE,0.5,0.00041103259791781154,0.0008353955711260765,0.15,True,120.0,0.002192237838844699,0.0051619266508774716,2,False,,0.15,group,lamp,False
73,0.8041160709195599,0.6,2025-05-15 11:35:58.431667,2025-05-15 11:36:45.021111,0 days 00:00:46.589444,1,COMPLETE,0.6,0.001117154934499109,0.0031861889629188106,0.0,False,,0.000684335228006852,1.0625041997950342e-05,2,False,,0.1,bnscale,group,True
20,0.8038310244569864,0.5,2025-05-15 10:55:14.849762,2025-05-15 10:56:05.650947,0 days 00:00:50.801185,0,COMPLETE,0.5,0.000439725672130432,0.0018891993528033348,0.15,True,150.0,1.0875305255678114e-05,0.00012786185368282165,3,True,120.0,0.0,group,group,True
3,0.8037740151644718,0.7,2025-05-15 10:42:11.512320,2025-05-15 10:42:49.934970,0 days 00:00:38.422650,0,COMPLETE,0.7,0.0005847228265862233,0.00012925774609945056,0.1,False,,3.4019895839084555e-05,4.2411173844316076e-05,2,False,,0.05,base,lamp,True
48,0.8035459779944132,0.5,2025-05-15 11:16:49.325336,2025-05-15 11:17:55.745848,0 days 00:01:06.420512,0,COMPLETE,0.5,0.00039786024609892964,3.1086980745709234e-05,0.05,False,,0.0005052440148941564,1.2068973169754656e-05,3,True,30.0,0.15,bnscale,lamp,False
47,0.8035459779944131,0.7,2025-05-15 11:16:06.492757,2025-05-15 11:16:49.302298,0 days 00:00:42.809541,0,COMPLETE,0.7,0.0009723185209910774,0.00039600305680513955,0.05,False,,0.0033891206619128577,0.016089640593737256,2,False,,0.0,group,group,True
61,0.8033749501168691,0.7,2025-05-15 11:27:10.056731,2025-05-15 11:27:49.919301,0 days 00:00:39.862570,1,COMPLETE,0.7,0.0009723185209910774,0.00039600305680513955,0.05,True,60.0,0.0033891206619128577,0.016089640593737256,2,False,,0.0,group,group,True
63,0.8033749501168691,0.7,2025-05-15 11:28:29.224108,2025-05-15 11:29:08.296784,0 days 00:00:39.072676,1,COMPLETE,0.7,0.008378861460959142,7.723660344446276e-05,0.15,False,,0.0013222333050217307,2.686952642334346e-05,3,True,90.0,0.15,group,group,True
49,0.8031469129468104,0.6,2025-05-15 11:17:55.769320,2025-05-15 11:18:53.523027,0 days 00:00:57.753707,0,COMPLETE,0.6,0.0004840334084120879,1.052621536692672e-05,0.15,False,,0.000684335228006852,2.1917184797012603e-05,2,True,120.0,0.1,bnscale,group,True
79,0.8029188757767517,0.7,2025-05-15 11:40:24.098511,2025-05-15 11:41:02.564593,0 days 00:00:38.466082,1,COMPLETE,0.7,0.0010340905596455492,7.723660344446276e-05,0.15,True,90.0,0.00025984846138697216,0.09245465148237354,3,True,150.0,0.1,group,group,True
99,0.8027478478992075,0.5,2025-05-15 11:56:52.712365,2025-05-15 11:57:48.845598,0 days 00:00:56.133233,1,COMPLETE,0.5,0.0010340905596455492,0.014480152959377926,0.15,False,,8.225957936252113e-05,2.135239044638501e-05,3,True,120.0,0.1,group,fpgm,True
90,0.8025198107291489,0.6,2025-05-15 11:49:22.636982,2025-05-15 11:50:13.128075,0 days 00:00:50.491093,1,COMPLETE,0.6,0.0009723185209910774,0.00048334429451230145,0.05,True,30.0,0.0033891206619128577,0.0005125900718039979,1,False,,0.1,group,group,True
53,0.8024628014366342,0.7,2025-05-15 11:21:07.248855,2025-05-15 11:21:49.248224,0 days 00:00:41.999369,1,COMPLETE,0.7,0.0009723185209910774,0.00039600305680513955,0.0,False,,0.0033891206619128577,0.001384444634729811,2,False,,0.0,group,lamp,True
91,0.8023487828516047,0.6,2025-05-15 11:50:13.155597,2025-05-15 11:51:01.220483,0 days 00:00:48.064886,1,COMPLETE,0.6,0.0009723185209910774,0.00039600305680513955,0.05,False,,9.580997339567253e-05,2.669557611538996e-05,2,False,,0.0,group,group,False
